"INDEX","TARGET_FLAG","TARGET_AMT","KIDSDRIV","MALE","MARRIED","SINGLE_PARENT","LICENSE_REVOKED","AGE","AGE_RANGE_16_19_YRS","AGE_RANGE_20_29_YRS","AGE_RANGE_30_39_YRS","AGE_RANGE_40_49_YRS","AGE_RANGE_50_59_YRS","AGE_RANGE_60_69_YRS","AGE_RANGE_70_YRS_PLUS","INEXP_DRIVER","HOMEKIDS","YOJ","INCOME","HOME_VAL","TRAVTIME","BLUEBOOK","TIF","OLDCLAIM","CLM_FREQ","MVR_PTS","CAR_AGE","CAR_AGE_RANGE_1_YR","CAR_AGE_RANGE_2_3_YRS","CAR_AGE_RANGE_3_5_YRS","CAR_AGE_RANGE_5_10_YRS","CAR_AGE_RANGE_10_YRS_PLUS","MAIN_DRIVING_CITY","RED_CAR","EDU_HIGH_SCHOOL","EDU_COLLEGE","EDU_ADV_DEGREE","VEHICLE_USE_COMMERCIAL","VEHICLE_CLASS_TRUCK","VEHICLE_CLASS_SUV","VEHICLE_CLASS_CAR","SPORTS_CAR","RED_SPORTS_CAR","TRUCK_COMM","SUV_COMM","CAR_COMM","OCCUPATION_CLERICAL","OCCUPATION_MANAGER","OCCUPATION_BLUE_COLLAR","OCCUPATION_GOLD_COLLAR","OCCUPATION_STUDENT","OCCUPATION_HOME_MAKER","OCCUPATION_PROFESSIONAL"
4578,1,1325,0,0,1,0,0,35,0,0,1,0,0,0,0,0,0,11,149937,404842,36,19990,4,0,0,0,7,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4580,0,0,0,0,1,0,0,48,0,0,0,1,0,0,0,0,0,16,203751,504144,25,21640,1,2175,2,4,13,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4581,0,0,0,0,0,0,0,52,0,0,0,0,1,0,0,0,0,10,74203,0,31,20580,4,0,0,0,11,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4582,0,0,0,1,1,0,0,38,0,0,1,0,0,0,0,0,0,9,47604,212673,31,15610,11,0,0,0,12,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4585,0,0,0,1,0,0,1,36,0,0,1,0,0,0,0,0,0,9,111961,0,33,16300,1,0,0,2,12,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
4586,0,0,0,1,0,0,0,45,0,0,0,1,0,0,0,0,0,7,73240,217583,31,5700,7,0,0,1,16,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4587,0,0,0,1,1,0,0,28,0,1,0,0,0,0,0,0,2,14,29802,149126,44,4480,11,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
4588,0,0,0,1,1,0,1,45,0,0,0,1,0,0,0,0,3,8,107202,268710,25,22410,1,32164,2,3,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4589,0,0,0,0,0,0,0,56,0,0,0,0,1,0,0,0,0,9,140205,378490,22,15520,1,0,0,4,15,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
4590,1,8609,0,0,1,0,0,43,0,0,0,1,0,0,0,0,2,13,55274,220590,24,17740,3,4500,2,8,9,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
4591,0,0,0,0,0,0,0,52,0,0,0,0,1,0,0,0,0,11,74620,227542,17,10660,6,5029,3,2,18,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4592,1,5200,0,1,1,0,0,32,0,0,1,0,0,0,0,0,2,0,0,0,29,11990,1,6867,3,3,10,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
4593,0,0,0,0,1,0,0,51,0,0,0,0,1,0,0,0,0,0,0,0,37,6600,7,0,0,3,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
4594,0,0,0,0,1,0,0,50,0,0,0,0,1,0,0,0,0,13,74366,264375,35,13940,4,4563,2,1,11,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4595,0,0,0,0,0,0,0,59,0,0,0,0,1,0,0,0,0,14,264817,0,37,33880,6,0,0,1,11,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4597,1,2118,0,0,1,0,1,61,0,0,0,0,0,1,0,0,0,13,28350,173790,23,21180,9,9637,2,2,18,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
4598,1,5722,0,1,0,0,1,29,0,1,0,0,0,0,0,0,0,8,5292,0,30,2670,1,0,0,0,8,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
4600,1,2419,0,0,1,0,0,42,0,0,0,1,0,0,0,0,1,11,61415,250198,18,21300,7,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
4601,1,3909,0,1,0,0,0,48,0,0,0,1,0,0,0,0,0,9,5427,0,41,22280,6,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4602,0,0,0,0,0,0,0,36,0,0,1,0,0,0,0,0,0,9,102382,0,10,19230,7,0,0,0,12,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4603,0,0,0,1,1,0,0,44,0,0,0,1,0,0,0,0,1,16,60398,216070,18,1500,4,3751,2,5,9,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4604,0,0,0,1,0,0,0,46,0,0,0,1,0,0,0,0,0,11,146882,0,34,21830,3,8170,2,3,10,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4605,0,0,0,1,1,0,0,54,0,0,0,0,1,0,0,0,0,10,114434,349801,38,18340,7,0,0,2,19,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4606,1,2703,1,1,0,1,0,40,0,0,0,1,0,0,0,0,3,13,72551,0,22,12760,3,4895,2,2,8,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
4608,0,0,1,0,1,0,0,57,0,0,0,0,1,0,0,0,2,0,0,0,32,7200,8,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4611,0,0,0,0,0,1,0,41,0,0,0,1,0,0,0,0,2,14,29080,132681,30,21650,1,8756,1,5,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4612,0,0,0,0,1,0,0,39,0,0,1,0,0,0,0,0,0,12,75121,217852,11,31540,4,0,0,2,7,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
4613,0,0,0,0,0,1,0,33,0,0,1,0,0,0,0,0,4,14,39156,0,40,19690,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4614,0,0,0,1,1,0,0,48,0,0,0,1,0,0,0,0,0,10,48837,198193,42,6640,7,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4615,0,0,0,1,1,0,0,49,0,0,0,1,0,0,0,0,0,15,94464,313932,47,22300,1,7016,3,0,15,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4618,0,0,1,0,0,1,0,44,0,0,0,1,0,0,0,0,3,14,27508,0,9,4250,1,0,0,1,14,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4619,0,0,0,1,1,0,0,33,0,0,1,0,0,0,0,0,4,12,110125,308850,12,14190,4,0,0,0,16,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4620,0,0,0,1,0,1,0,57,0,0,0,0,1,0,0,0,2,13,94167,0,23,21900,10,0,0,0,20,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4621,0,0,1,0,1,0,0,45,0,0,0,1,0,0,0,0,2,11,39978,162767,16,10000,3,0,0,1,12,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0
4622,1,3842,0,0,0,0,0,55,0,0,0,0,1,0,0,0,0,9,51811,0,29,7000,10,1815,4,0,11,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0
4623,0,0,0,0,1,0,0,35,0,0,1,0,0,0,0,0,2,14,27396,123548,40,15180,7,0,0,0,4,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4624,0,0,0,0,1,0,0,41,0,0,0,1,0,0,0,0,0,13,69083,271197,35,10510,6,6168,3,2,16,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4625,0,0,0,0,0,0,0,54,0,0,0,0,1,0,0,0,0,9,5340,0,19,2030,4,0,0,0,12,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
4626,0,0,0,0,1,0,0,46,0,0,0,1,0,0,0,0,0,15,91685,287159,38,15270,1,0,0,0,5,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
4627,0,0,0,0,0,0,0,52,0,0,0,0,1,0,0,0,0,10,26116,0,51,16850,1,0,0,1,7,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4628,0,0,0,1,1,0,0,31,0,0,1,0,0,0,0,0,0,13,80861,222576,20,29980,6,0,0,1,6,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
4629,0,0,0,1,1,0,1,36,0,0,1,0,0,0,0,0,0,0,0,0,52,13350,17,0,0,0,7,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
4630,0,0,0,0,1,0,0,51,0,0,0,0,1,0,0,0,0,3,93268,302157,32,43350,10,0,0,1,5,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4631,1,4452,0,1,0,0,0,51,0,0,0,0,1,0,0,0,0,10,31860,0,32,9540,10,0,0,3,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
4632,1,5272,1,0,1,0,0,43,0,0,0,1,0,0,0,0,1,13,14055,0,22,17600,8,5336,2,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
4634,0,0,0,0,0,1,0,34,0,0,1,0,0,0,0,0,2,3,6953,56355,16,4900,9,0,0,2,5,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
4635,0,0,0,0,0,0,0,54,0,0,0,0,1,0,0,0,0,15,82465,256667,32,18910,21,0,0,0,11,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4636,0,0,2,1,1,0,0,44,0,0,0,1,0,0,0,0,3,13,76922,289712,30,28580,6,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
4637,0,0,0,1,1,0,0,52,0,0,0,0,1,0,0,0,0,15,95833,298849,31,16050,4,0,0,0,8,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4639,0,0,0,0,0,0,0,58,0,0,0,0,1,0,0,0,0,13,84608,250392,25,26880,4,0,0,0,15,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4640,0,0,0,0,1,0,0,53,0,0,0,0,1,0,0,0,0,0,0,94471,33,6800,1,1909,1,3,14,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
4642,1,4171,0,1,1,0,0,36,0,0,1,0,0,0,0,0,0,12,69714,201852,36,12070,13,597,1,9,8,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
4643,0,0,0,0,0,0,0,53,0,0,0,0,1,0,0,0,0,8,51802,0,48,24600,4,0,0,2,11,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4644,1,1204,0,1,0,1,0,38,0,0,1,0,0,0,0,0,1,8,97114,0,59,25530,7,0,0,1,5,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
4645,0,0,0,0,0,1,0,33,0,0,1,0,0,0,0,0,2,11,77951,226375,47,22310,6,8294,2,2,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4646,0,0,0,1,0,1,0,21,0,1,0,0,0,0,0,1,1,12,360,0,65,5250,10,36775,2,0,8,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4647,0,0,0,0,0,1,0,32,0,0,1,0,0,0,0,0,3,12,5768,0,40,5280,4,3409,1,2,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
4648,0,0,0,0,0,0,0,53,0,0,0,0,1,0,0,0,0,0,0,0,28,16530,7,0,0,0,14,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4649,1,7324,0,1,1,0,0,49,0,0,0,1,0,0,0,0,0,14,4216,0,55,17960,6,4466,1,1,17,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
4650,0,0,0,1,1,0,0,51,0,0,0,0,1,0,0,0,0,15,11070,0,30,13200,10,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4651,1,3278,0,1,0,0,0,45,0,0,0,1,0,0,0,0,0,11,186027,455275,57,20100,6,2104,3,2,10,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4652,0,0,0,0,1,0,0,66,0,0,0,0,0,1,0,0,0,12,83827,275725,10,43590,1,0,0,1,8,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
4654,1,2424,0,1,0,0,1,37,0,0,1,0,0,0,0,0,0,10,85504,0,34,23140,1,21481,4,7,14,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
4656,0,0,0,1,1,0,0,48,0,0,0,1,0,0,0,0,0,7,100218,287441,37,16320,3,0,0,4,9,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4657,0,0,0,1,1,0,0,36,0,0,1,0,0,0,0,0,3,15,7585,75925,5,5860,1,6271,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4658,0,0,0,0,1,0,0,48,0,0,0,1,0,0,0,0,0,0,0,75688,39,1500,6,3867,3,5,24,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
4660,0,0,0,0,1,0,0,56,0,0,0,0,1,0,0,0,2,11,133949,360770,38,27530,11,7557,3,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4661,0,0,0,1,1,0,0,53,0,0,0,0,1,0,0,0,0,13,17424,0,39,10860,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4662,0,0,0,0,1,0,0,50,0,0,0,0,1,0,0,0,0,0,0,127300,18,16230,1,32135,3,4,16,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4663,0,0,0,1,1,0,0,50,0,0,0,0,1,0,0,0,0,14,55246,209723,26,16160,1,0,0,2,24,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4664,0,0,0,1,0,0,0,46,0,0,0,1,0,0,0,0,0,12,116634,360331,14,17760,3,0,0,0,14,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
4665,1,4995,0,1,1,0,0,59,0,0,0,0,1,0,0,0,0,15,68526,219285,35,30390,6,5714,3,2,12,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4666,0,0,0,0,1,0,0,53,0,0,0,0,1,0,0,0,0,12,16536,133204,24,17700,10,0,0,2,6,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4667,1,6435,0,1,1,0,0,38,0,0,1,0,0,0,0,0,1,11,48484,190992,43,11840,6,5726,2,7,11,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4668,0,0,0,0,1,0,0,43,0,0,0,1,0,0,0,0,0,9,77488,223714,33,27000,6,954,3,5,12,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
4670,0,0,2,1,1,0,0,45,0,0,0,1,0,0,0,0,4,18,37986,183759,24,15610,7,0,0,0,6,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4671,0,0,0,0,0,1,0,42,0,0,0,1,0,0,0,0,3,9,43834,153656,38,33280,4,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
4672,0,0,0,1,1,0,0,34,0,0,1,0,0,0,0,0,1,13,95438,260567,57,27730,1,19629,3,5,7,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
4673,0,0,1,0,1,0,0,44,0,0,0,1,0,0,0,0,3,12,69785,242695,34,29550,1,2615,2,0,8,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
4674,1,3279,0,1,1,0,0,42,0,0,0,1,0,0,0,0,0,6,126381,374595,27,32040,7,8748,2,2,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
4675,0,0,0,0,0,1,0,35,0,0,1,0,0,0,0,0,2,11,116036,299266,36,28470,4,6049,3,2,12,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4676,0,0,0,1,1,0,0,52,0,0,0,0,1,0,0,0,0,8,63346,252296,31,24780,3,0,0,2,8,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
4677,0,0,0,1,1,0,0,49,0,0,0,1,0,0,0,0,0,9,24894,155546,39,8890,9,4794,3,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4679,0,0,0,0,0,0,0,51,0,0,0,0,1,0,0,0,0,12,78387,257655,35,22330,7,0,0,0,21,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4680,0,0,0,1,1,0,0,54,0,0,0,0,1,0,0,0,0,12,58360,165109,20,37440,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4681,0,0,0,1,1,0,0,34,0,0,1,0,0,0,0,0,5,17,24795,86848,24,14550,9,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4682,0,0,0,1,1,0,0,37,0,0,1,0,0,0,0,0,2,11,135035,353160,28,32090,1,0,0,0,8,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4683,0,0,0,0,1,0,1,44,0,0,0,1,0,0,0,0,2,14,79557,231560,24,25500,4,53986,3,7,1,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
4684,0,0,0,1,1,0,0,57,0,0,0,0,1,0,0,0,0,17,102493,284774,25,31030,6,0,0,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4687,0,0,0,1,0,0,1,52,0,0,0,0,1,0,0,0,0,12,30775,117060,30,13020,14,15089,3,5,6,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4688,1,2401,0,1,0,0,0,43,0,0,0,1,0,0,0,0,0,12,45909,160945,21,15360,13,0,0,0,7,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4689,1,7803,0,0,1,0,0,56,0,0,0,0,1,0,0,0,0,13,210660,542288,33,1500,1,57037,1,3,11,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
4690,0,0,0,1,1,0,0,55,0,0,0,0,1,0,0,0,0,12,42357,142651,5,26320,6,5551,1,3,1,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4692,1,5336,0,0,1,0,0,38,0,0,1,0,0,0,0,0,2,0,0,0,48,10090,4,6753,1,6,6,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
4693,1,2251,0,0,1,0,0,65,0,0,0,0,0,1,0,0,0,15,13880,179255,62,9390,9,10138,2,1,15,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
4694,0,0,0,1,1,0,0,48,0,0,0,1,0,0,0,0,0,11,79916,242391,60,17990,10,0,0,0,15,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4696,1,3819,1,0,0,1,0,42,0,0,0,1,0,0,0,0,2,0,0,0,29,10930,11,0,0,3,8,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
4697,0,0,0,1,1,0,0,47,0,0,0,1,0,0,0,0,0,11,8575,0,42,10930,6,0,0,2,7,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4699,0,0,0,1,1,0,0,32,0,0,1,0,0,0,0,0,3,16,53770,183951,49,12900,1,0,0,2,10,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4701,0,0,0,0,1,0,0,47,0,0,0,1,0,0,0,0,0,14,14096,163866,5,2910,7,5101,2,0,20,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
4702,0,0,0,0,1,0,0,68,0,0,0,0,0,1,0,0,1,13,28350,168795,43,8350,1,0,0,1,12,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
4703,0,0,0,0,1,0,0,35,0,0,1,0,0,0,0,0,0,10,45651,147787,37,13760,7,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
4704,0,0,0,1,1,0,0,47,0,0,0,1,0,0,0,0,0,10,105960,286301,24,28750,1,5807,2,0,11,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4705,0,0,0,0,0,0,0,43,0,0,0,1,0,0,0,0,0,11,74635,0,45,18720,1,0,0,1,8,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0
4706,1,3705,0,0,0,0,0,50,0,0,0,0,1,0,0,0,0,10,58945,0,18,20260,1,5603,1,0,10,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
4707,0,0,0,0,0,0,0,40,0,0,0,1,0,0,0,0,0,11,90832,0,20,14580,1,3842,1,2,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4708,0,0,0,1,1,0,0,40,0,0,0,1,0,0,0,0,0,12,76913,197922,24,13820,10,0,0,6,1,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4709,0,0,0,0,1,0,0,42,0,0,0,1,0,0,0,0,0,10,14356,112218,25,13100,13,29964,3,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4710,0,0,0,0,0,1,0,39,0,0,1,0,0,0,0,0,1,6,68004,0,29,28800,10,0,0,0,9,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4712,0,0,1,1,1,0,0,42,0,0,0,1,0,0,0,0,2,13,45060,184246,32,9490,6,0,0,0,12,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4713,0,0,0,1,0,0,1,25,0,1,0,0,0,0,0,0,0,12,75966,187523,25,18160,3,31063,1,5,9,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4714,1,4408,0,1,1,0,0,52,0,0,0,0,1,0,0,0,0,11,54983,223545,24,12200,2,9093,3,7,12,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4715,0,0,0,1,0,0,1,37,0,0,1,0,0,0,0,0,0,9,26816,0,11,15090,1,30605,4,4,9,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4716,0,0,0,0,1,0,0,46,0,0,0,1,0,0,0,0,0,12,128083,342166,41,6100,6,8151,2,4,10,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
4717,0,0,0,0,1,0,1,50,0,0,0,0,1,0,0,0,0,12,21477,97768,41,25640,6,33825,3,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4718,0,0,0,1,1,0,0,48,0,0,0,1,0,0,0,0,0,14,1613,93040,35,32260,4,0,0,0,10,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4719,0,0,0,0,1,0,0,33,0,0,1,0,0,0,0,0,3,0,0,68811,23,8670,7,0,0,2,4,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4720,1,3334,0,1,1,0,0,44,0,0,0,1,0,0,0,0,0,9,61958,168222,56,27120,1,642,2,0,10,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
