"TARGET_FLAG","TARGET_AMT","KIDSDRIV","MALE","MARRIED","SINGLE_PARENT","LICENSE_REVOKED","AGE","AGE_RANGE_16_19_YRS","AGE_RANGE_20_29_YRS","AGE_RANGE_30_39_YRS","AGE_RANGE_40_49_YRS","AGE_RANGE_50_59_YRS","AGE_RANGE_60_69_YRS","AGE_RANGE_70_YRS_PLUS","INEXP_DRIVER","HOMEKIDS","YOJ","INCOME","HOME_VAL","TRAVTIME","BLUEBOOK","TIF","OLDCLAIM","CLM_FREQ","MVR_PTS","CAR_AGE","CAR_AGE_RANGE_1_YR","CAR_AGE_RANGE_2_3_YRS","CAR_AGE_RANGE_3_5_YRS","CAR_AGE_RANGE_5_10_YRS","CAR_AGE_RANGE_10_YRS_PLUS","MAIN_DRIVING_CITY","RED_CAR","EDU_HIGH_SCHOOL","EDU_COLLEGE","EDU_ADV_DEGREE","VEHICLE_USE_COMMERCIAL","VEHICLE_CLASS_TRUCK","VEHICLE_CLASS_SUV","VEHICLE_CLASS_CAR","SPORTS_CAR","RED_SPORTS_CAR","TRUCK_COMM","SUV_COMM","CAR_COMM","OCCUPATION_CLERICAL","OCCUPATION_MANAGER","OCCUPATION_BLUE_COLLAR","OCCUPATION_GOLD_COLLAR","OCCUPATION_STUDENT","OCCUPATION_HOME_MAKER","OCCUPATION_PROFESSIONAL"
NA,NA,0,0,1,0,0,51,0,0,0,0,1,0,0,0,0,15,108237,305752,27,25840,4,0,0,2,11,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
NA,NA,0,0,1,0,0,38,0,0,1,0,0,0,0,0,0,0,0,0,22,17680,10,0,0,0,9,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
NA,NA,0,1,1,0,0,49,0,0,0,1,0,0,0,0,0,14,45321,191423,33,20120,1,5996,3,4,13,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
NA,NA,0,0,1,0,0,51,0,0,0,0,1,0,0,0,0,13,63150,190671,57,9270,1,6662,1,5,12,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
NA,NA,0,0,0,0,0,67,0,0,0,0,0,1,0,0,0,13,94046,0,5,17600,1,0,0,3,14,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
NA,NA,0,0,0,0,0,61,0,0,0,0,0,1,0,0,0,5,102203,306677,23,17820,10,0,0,0,10,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
NA,NA,0,0,0,0,1,54,0,0,0,0,1,0,0,0,0,6,43946,0,54,16320,1,0,0,2,14,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NA,NA,0,0,0,0,0,50,0,0,0,0,1,0,0,0,0,8,82493,244793,36,34440,1,0,0,0,7,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NA,NA,0,0,0,0,0,47,0,0,0,1,0,0,0,0,0,8,59135,197231,9,6200,7,0,0,0,10,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0
NA,NA,0,1,1,0,0,38,0,0,1,0,0,0,0,0,2,10,35311,179004,35,19510,11,956,2,0,10,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
NA,NA,0,0,1,0,0,41,0,0,0,1,0,0,0,0,0,11,23250,158854,23,14020,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
NA,NA,0,1,0,0,1,47,0,0,0,1,0,0,0,0,0,0,0,0,25,6200,9,25973,1,0,5,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NA,NA,0,1,1,0,0,48,0,0,0,1,0,0,0,0,0,8,54834,NA,21,20970,4,639,3,3,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
NA,NA,0,1,1,0,0,47,0,0,0,1,0,0,0,0,0,7,21517,130812,12,8350,10,7143,2,7,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
NA,NA,0,1,1,0,0,47,0,0,0,1,0,0,0,0,0,13,45431,192184,45,16780,4,3809,2,5,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
NA,NA,0,0,1,0,0,41,0,0,0,1,0,0,0,0,0,14,173691,428992,18,33440,6,3189,1,0,16,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
NA,NA,0,0,1,0,0,42,0,0,0,1,0,0,0,0,0,5,13373,0,5,29730,10,0,0,0,12,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
NA,NA,0,1,1,0,1,44,0,0,0,1,0,0,0,0,0,12,NA,271926,33,20760,1,0,0,0,10,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
NA,NA,0,1,1,0,0,34,0,0,1,0,0,0,0,0,3,11,159559,387220,54,42560,4,0,0,0,21,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
NA,NA,0,0,0,0,0,51,0,0,0,0,1,0,0,0,0,0,0,0,5,16760,6,0,0,1,4,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,NA,0,0,0,0,0,50,0,0,0,0,1,0,0,0,0,NA,0,0,48,6500,1,0,0,6,4,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
NA,NA,0,0,1,0,0,48,0,0,0,1,0,0,0,0,0,12,106409,NA,25,18900,17,0,0,1,8,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
NA,NA,0,0,1,0,1,38,0,0,1,0,0,0,0,0,0,0,0,0,29,5300,1,8080,1,5,11,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
NA,NA,0,1,0,0,0,50,0,0,0,0,1,0,0,0,0,11,54344,0,50,1500,1,3850,1,1,10,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
NA,NA,0,1,1,0,0,38,0,0,1,0,0,0,0,0,0,9,156060,381438,29,25230,1,8207,1,7,9,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
NA,NA,0,0,0,1,1,32,0,0,1,0,0,0,0,0,1,9,89286,0,37,4700,6,0,0,1,9,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0
NA,NA,0,0,1,0,0,44,0,0,0,1,0,0,0,0,2,11,242731,NA,37,18490,7,0,0,2,17,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
NA,NA,0,0,1,0,0,60,0,0,0,0,0,1,0,0,3,17,6104,0,31,8540,1,0,0,0,7,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
NA,NA,1,0,1,0,0,43,0,0,0,1,0,0,0,0,2,12,23996,150242,47,7100,6,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
NA,NA,0,1,1,0,0,41,0,0,0,1,0,0,0,0,0,14,NA,320228,35,17160,13,2269,3,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NA,NA,0,0,1,0,0,50,0,0,0,0,1,0,0,0,0,NA,22254,127571,56,17420,10,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
NA,NA,0,1,0,0,0,46,0,0,0,1,0,0,0,0,0,7,82149,0,19,19980,7,8054,2,0,10,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
NA,NA,0,0,1,0,0,50,0,0,0,0,1,0,0,0,0,12,58643,212459,33,20680,15,0,0,2,8,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
NA,NA,0,0,1,0,0,48,0,0,0,1,0,0,0,0,0,6,NA,306956,39,27530,4,0,0,0,20,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
NA,NA,0,0,0,0,0,43,0,0,0,1,0,0,0,0,0,6,86530,0,54,15490,6,2441,2,0,13,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0
NA,NA,0,1,0,0,0,39,0,0,1,0,0,0,0,0,0,10,70436,0,52,12480,1,0,0,0,14,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
NA,NA,0,0,0,0,0,37,0,0,1,0,0,0,0,0,0,11,39777,123004,5,13670,4,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
NA,NA,0,0,1,0,0,40,0,0,0,1,0,0,0,0,2,15,175263,447360,37,34390,1,0,0,0,9,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
NA,NA,0,0,0,0,0,49,0,0,0,1,0,0,0,0,0,11,29016,0,25,16390,10,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
NA,NA,0,0,0,0,1,54,0,0,0,0,1,0,0,0,0,0,0,0,38,7180,6,19036,2,4,5,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
NA,NA,0,0,0,0,0,53,0,0,0,0,1,0,0,0,0,13,35516,0,21,21770,7,1105,2,6,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
NA,NA,0,1,1,0,0,39,0,0,1,0,0,0,0,0,0,NA,0,80529,52,18420,6,8698,1,4,7,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,NA,0,1,1,0,0,35,0,0,1,0,0,0,0,0,1,12,8701,80364,28,6050,10,23176,1,6,17,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NA,NA,0,0,1,0,0,54,0,0,0,0,1,0,0,0,0,16,63195,211882,29,11440,7,0,0,0,2,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
NA,NA,0,0,1,0,0,49,0,0,0,1,0,0,0,0,0,13,7784,98722,50,13160,5,1943,3,0,7,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
NA,NA,0,0,1,0,1,55,0,0,0,0,1,0,0,0,0,12,8088,0,16,7810,4,0,0,2,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
NA,NA,1,1,1,0,0,38,0,0,1,0,0,0,0,0,2,14,8117,99799,22,6110,13,0,0,2,7,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
NA,NA,0,0,1,0,1,36,0,0,1,0,0,0,0,0,2,12,24612,NA,36,6580,1,21939,2,1,8,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
NA,NA,2,1,0,1,0,45,0,0,0,1,0,0,0,0,3,10,64015,0,36,12400,6,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
NA,NA,1,0,0,1,1,40,0,0,0,1,0,0,0,0,2,9,214199,539729,48,31980,1,30986,2,0,17,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
NA,NA,0,1,0,0,0,43,0,0,0,1,0,0,0,0,0,10,97953,0,43,13080,1,6748,3,0,NA,NA,NA,NA,NA,NA,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
NA,NA,0,0,1,0,0,35,0,0,1,0,0,0,0,0,0,12,78021,223694,7,12800,10,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
NA,NA,0,1,1,0,0,52,0,0,0,0,1,0,0,0,0,15,58869,173894,8,7390,3,2799,2,7,9,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NA,NA,0,1,0,1,0,39,0,0,1,0,0,0,0,0,2,12,71486,0,37,26380,8,4718,2,6,14,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NA,NA,0,1,0,0,0,46,0,0,0,1,0,0,0,0,0,7,38786,150824,9,10580,9,0,0,2,7,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
NA,NA,0,0,0,0,0,40,0,0,0,1,0,0,0,0,0,11,119244,349833,23,29930,4,0,0,6,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0
NA,NA,0,1,1,0,0,39,0,0,1,0,0,0,0,0,0,11,90635,251424,18,5400,1,0,0,1,9,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
NA,NA,0,0,1,0,0,41,0,0,0,1,0,0,0,0,2,16,35636,150462,42,15120,6,5358,1,7,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
NA,NA,0,0,1,0,0,50,0,0,0,0,1,0,0,0,0,14,78510,232988,64,1500,6,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
NA,NA,0,0,0,1,0,36,0,0,1,0,0,0,0,0,3,12,17663,134466,61,20020,4,0,0,0,6,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,NA,0,0,1,0,0,53,0,0,0,0,1,0,0,0,0,7,34730,169666,5,10270,15,0,0,1,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
NA,NA,0,0,1,0,0,56,0,0,0,0,1,0,0,0,0,9,67620,245585,24,20500,25,0,0,0,17,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
NA,NA,0,0,1,0,0,46,0,0,0,1,0,0,0,0,0,8,51822,174401,30,7870,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
NA,NA,0,0,0,0,1,20,0,1,0,0,0,0,0,1,0,10,38681,0,64,17010,9,30646,1,10,10,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
NA,NA,1,1,1,0,0,39,0,0,1,0,0,0,0,0,1,0,0,64780,19,22050,1,2969,1,2,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,NA,0,0,0,0,1,38,0,0,1,0,0,0,0,0,0,10,NA,0,29,11310,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
NA,NA,0,0,1,0,0,58,0,0,0,0,1,0,0,0,0,15,3256,122217,60,18400,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,NA,0,0,1,0,0,55,0,0,0,0,1,0,0,0,0,12,63376,225111,25,13340,7,0,0,2,14,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
NA,NA,0,1,1,0,0,51,0,0,0,0,1,0,0,0,0,7,70195,269925,71,18950,10,0,0,2,8,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NA,NA,0,1,0,0,1,38,0,0,1,0,0,0,0,0,0,9,34648,0,47,10760,1,0,0,2,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
NA,NA,0,0,0,1,0,29,0,1,0,0,0,0,0,0,2,11,47621,196036,26,17130,9,5584,3,6,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
NA,NA,0,1,1,0,0,43,0,0,0,1,0,0,0,0,2,9,159443,423784,20,21740,3,4538,1,3,5,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NA,NA,0,0,1,0,0,48,0,0,0,1,0,0,0,0,0,0,0,127576,30,6300,4,0,0,0,9,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,NA,0,0,0,0,0,44,0,0,0,1,0,0,0,0,0,12,6591,65192,33,2160,9,0,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,NA,0,1,0,0,1,47,0,0,0,1,0,0,0,0,0,12,101498,0,51,11770,10,21063,1,6,12,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
NA,NA,0,1,0,0,0,50,0,0,0,0,1,0,0,0,0,11,134152,0,5,29550,10,0,0,1,11,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
NA,NA,0,0,1,0,0,39,0,0,1,0,0,0,0,0,0,12,44738,217422,26,29640,6,0,0,3,10,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
NA,NA,0,0,1,0,0,49,0,0,0,1,0,0,0,0,0,6,173894,423673,8,23790,6,0,0,3,15,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
NA,NA,0,0,0,0,0,19,1,0,0,0,0,0,0,1,0,6,5336,0,26,11650,6,1845,2,7,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0
NA,NA,0,0,0,1,0,45,0,0,0,1,0,0,0,0,1,8,47389,204888,23,26730,20,0,0,2,9,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,NA,0,0,1,0,0,38,0,0,1,0,0,0,0,0,2,10,23536,98782,84,10430,10,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,NA,0,0,1,0,1,56,0,0,0,0,1,0,0,0,0,12,25891,127035,42,19280,6,35012,3,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,NA,0,0,1,0,0,59,0,0,0,0,1,0,0,0,0,9,28818,153289,6,29230,6,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,NA,0,1,0,0,0,31,0,0,1,0,0,0,0,0,0,11,86264,0,32,14930,1,0,0,0,18,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
NA,NA,0,0,1,0,0,51,0,0,0,0,1,0,0,0,0,11,93785,287311,31,6600,1,1230,3,1,12,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
NA,NA,0,1,1,0,0,40,0,0,0,1,0,0,0,0,2,14,140171,352820,16,5600,4,5735,1,8,6,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NA,NA,0,0,0,0,0,49,0,0,0,1,0,0,0,0,0,11,39220,201872,34,16430,10,5161,1,11,7,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
NA,NA,0,0,0,0,0,50,0,0,0,0,1,0,0,0,0,12,45215,0,33,26460,6,0,0,4,13,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
NA,NA,0,1,1,0,0,39,0,0,1,0,0,0,0,0,0,14,93077,244764,29,14710,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
NA,NA,0,0,1,0,0,55,0,0,0,0,1,0,0,0,0,9,162585,436688,12,17760,7,0,0,2,20,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
NA,NA,0,1,1,0,0,48,0,0,0,1,0,0,0,0,0,13,38896,214165,75,10190,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
NA,NA,0,1,1,0,0,58,0,0,0,0,1,0,0,0,0,NA,73463,229325,34,20710,6,11061,2,2,18,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NA,NA,2,0,0,1,1,57,0,0,0,0,1,0,0,0,3,14,106140,347576,39,7200,4,0,0,4,15,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
NA,NA,0,0,1,0,0,49,0,0,0,1,0,0,0,0,0,13,112039,278669,34,29650,11,0,0,0,14,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NA,NA,0,1,1,0,0,32,0,0,1,0,0,0,0,0,3,11,62615,184803,18,24660,1,2130,2,4,14,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NA,NA,0,0,0,0,0,54,0,0,0,0,1,0,0,0,0,12,38349,169694,27,10620,6,0,0,0,NA,NA,NA,NA,NA,NA,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
NA,NA,0,0,0,1,0,31,0,0,1,0,0,0,0,0,4,12,15292,0,24,15190,6,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
NA,NA,0,0,0,0,1,49,0,0,0,1,0,0,0,0,0,10,42071,160036,48,10610,10,36189,3,8,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
NA,NA,0,1,1,0,0,52,0,0,0,0,1,0,0,0,0,12,201192,493471,34,17210,10,0,0,3,17,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NA,NA,0,1,1,0,0,42,0,0,0,1,0,0,0,0,0,8,52292,172461,38,22960,6,6597,2,3,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
NA,NA,0,0,1,0,0,31,0,0,1,0,0,0,0,0,4,14,48317,133939,41,26130,7,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
NA,NA,0,0,0,1,0,30,0,0,1,0,0,0,0,0,1,10,63425,222135,36,17230,9,4927,2,6,9,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
NA,NA,0,0,0,0,0,53,0,0,0,0,1,0,0,0,0,12,180034,0,27,32950,6,3488,2,3,15,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NA,NA,0,1,1,0,0,53,0,0,0,0,1,0,0,0,0,11,114179,310405,20,23080,6,0,0,4,16,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
NA,NA,0,1,0,1,0,27,0,1,0,0,0,0,0,0,3,9,43915,0,39,3260,1,5476,3,2,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
NA,NA,0,1,1,0,0,52,0,0,0,0,1,0,0,0,0,7,115756,NA,15,16760,10,0,0,3,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
NA,NA,0,0,1,0,0,51,0,0,0,0,1,0,0,0,0,15,57782,187295,26,12380,6,0,0,1,6,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
NA,NA,0,0,1,0,0,35,0,0,1,0,0,0,0,0,2,10,86997,234307,57,28700,1,6459,3,4,16,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NA,NA,1,0,1,0,0,38,0,0,1,0,0,0,0,0,2,15,40342,189439,5,9330,4,0,0,0,14,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
NA,NA,0,0,1,0,1,35,0,0,1,0,0,0,0,0,2,14,65102,233449,11,15120,13,19508,2,5,11,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
NA,NA,0,1,0,0,0,46,0,0,0,1,0,0,0,0,0,10,132560,319774,21,14760,4,0,0,4,11,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
NA,NA,0,1,1,0,0,45,0,0,0,1,0,0,0,0,0,8,39472,111469,31,2230,1,0,0,5,9,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
NA,NA,0,1,0,0,0,52,0,0,0,0,1,0,0,0,0,12,114635,321942,30,18160,10,7202,3,3,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
NA,NA,0,1,0,0,0,47,0,0,0,1,0,0,0,0,0,0,0,91949,52,6200,6,0,0,0,20,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,NA,0,1,0,0,0,55,0,0,0,0,1,0,0,0,0,13,70839,0,8,24120,1,0,0,1,11,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
NA,NA,0,1,1,0,0,48,0,0,0,1,0,0,0,0,0,14,78890,211819,52,19160,10,4824,2,3,14,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
NA,NA,0,0,0,0,0,46,0,0,0,1,0,0,0,0,0,0,0,151139,37,24700,1,0,0,0,4,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,NA,0,1,0,1,0,41,0,0,0,1,0,0,0,0,2,11,29936,0,5,30540,21,6257,5,2,14,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
NA,NA,0,1,0,0,0,47,0,0,0,1,0,0,0,0,0,11,127129,369418,15,18910,9,0,0,0,5,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
